StudentID,Rank,Major,Item,Response
826,NA,non-science,3,5
827,senior,science,3,4
828,sophomore,non-science,3,5
829,junior,non-science,3,5
830,junior,non-science,3,5
831,senior,non-science,3,4
832,junior,non-science,3,4
833,sophomore,non-science,3,4
834,freshman,non-science,3,2
835,freshman,non-science,3,4
836,senior,non-science,3,4
837,senior,science,3,4
838,senior,non-science,3,4
839,graduate,non-science,3,5
840,junior,science,3,5
841,sophomore,science,3,4
842,junior,science,3,4
843,graduate,science,3,3
844,graduate,science,3,4
845,graduate,non-science,3,3
846,graduate,non-science,3,4
847,graduate,non-science,3,5
848,freshman,science,3,4
849,junior,non-science,3,3
850,freshman,non-science,3,4
851,freshman,science,3,5
852,sophomore,non-science,3,4
853,freshman,science,3,2
854,freshman,science,3,3
855,freshman,science,3,3
856,junior,science,3,4
857,freshman,non-science,3,4
858,freshman,science,3,2
859,junior,science,3,5
860,junior,science,3,5
861,junior,non-science,3,5
862,sophomore,non-science,3,4
863,freshman,science,3,5
864,sophomore,non-science,3,5
865,freshman,non-science,3,3
866,senior,science,3,5
867,freshman,non-science,3,5
868,junior,science,3,3
869,junior,science,3,5
870,senior,science,3,5
871,senior,science,3,5
872,junior,science,3,5
873,freshman,science,3,4
874,freshman,non-science,3,5
875,freshman,science,3,4
876,freshman,science,3,3
877,sophomore,non-science,3,3
878,freshman,science,3,4
879,freshman,science,3,5
880,freshman,science,3,5
881,freshman,non-science,3,5
882,freshman,non-science,3,5
883,freshman,non-science,3,5
884,freshman,science,3,5
885,junior,science,3,4
886,freshman,non-science,3,5
887,sophomore,science,3,5
888,senior,science,3,5
889,sophomore,science,3,5
890,junior,science,3,5
891,freshman,science,3,5
892,sophomore,science,3,4
893,sophomore,non-science,3,5
894,sophomore,science,3,5
895,sophomore,science,3,4
896,graduate,science,3,5
897,freshman,non-science,3,5
898,freshman,science,3,5
899,freshman,science,3,5
900,senior,science,3,5
901,senior,science,3,5
902,senior,science,3,5
903,junior,science,3,5
904,junior,science,3,5
905,junior,science,3,5
906,junior,science,3,4
907,graduate,non-science,3,1
908,graduate,non-science,3,5
909,graduate,non-science,3,5
910,graduate,science,3,4
911,graduate,science,3,4
912,graduate,non-science,3,5
913,graduate,non-science,3,4
914,junior,non-science,3,4
915,junior,science,3,4
916,senior,science,3,5
917,senior,science,3,4
918,junior,science,3,4
919,sophomore,non-science,3,5
920,graduate,science,3,5
921,junior,science,3,4
922,sophomore,science,3,5
923,sophomore,science,3,4
924,graduate,science,3,5
925,graduate,science,3,5
926,graduate,science,3,5
927,graduate,non-science,3,4
928,senior,non-science,3,5
929,senior,science,3,4
930,graduate,science,3,5
931,junior,science,3,5
932,senior,science,3,5
933,senior,non-science,3,4
934,sophomore,science,3,5
935,sophomore,science,3,5
936,junior,non-science,3,5
937,sophomore,science,3,5
938,sophomore,non-science,3,5
939,senior,non-science,3,5
940,junior,non-science,3,5
941,senior,non-science,3,5
942,graduate,non-science,3,5
943,graduate,science,3,5
944,junior,science,3,5
945,freshman,non-science,3,5
946,graduate,non-science,3,5
947,graduate,science,3,4
948,graduate,science,3,5
949,graduate,science,3,3
950,senior,science,3,3
951,senior,non-science,3,5
952,junior,science,3,3
953,sophomore,science,3,5
954,junior,science,3,4
955,junior,science,3,5
956,freshman,non-science,3,5
957,freshman,non-science,3,5
958,sophomore,non-science,3,5
959,freshman,science,3,4
960,freshman,science,3,4
961,graduate,non-science,3,5
962,graduate,science,3,5
963,senior,science,3,5
964,senior,science,3,4
965,senior,non-science,3,5
966,senior,science,3,5
967,senior,science,3,5
968,graduate,science,3,3
969,graduate,non-science,3,4
970,graduate,science,3,3
971,graduate,science,3,4
972,senior,non-science,3,5
973,junior,science,3,5
974,senior,science,3,5
975,senior,science,3,5
976,junior,science,3,5
977,sophomore,science,3,5
978,senior,non-science,3,5
979,senior,science,3,5
980,senior,non-science,3,5
981,sophomore,science,3,5
982,graduate,science,3,4
983,graduate,science,3,5
984,graduate,science,3,4
985,graduate,science,3,5
986,graduate,non-science,3,5
987,graduate,science,3,4
988,graduate,science,3,5
989,graduate,non-science,3,5
990,graduate,non-science,3,4
991,graduate,non-science,3,5
992,graduate,science,3,5
993,senior,non-science,3,4
994,junior,non-science,3,3
995,senior,non-science,3,4
996,senior,science,3,4
997,junior,science,3,4
998,freshman,science,3,5
999,sophomore,non-science,3,4
1000,senior,science,3,5
1001,junior,non-science,3,5
1002,senior,science,3,4
1003,senior,science,3,5
1004,senior,science,3,5
1005,senior,non-science,3,4
1006,graduate,science,3,5
1007,senior,science,3,5
1008,junior,non-science,3,5
1009,junior,non-science,3,4
1010,junior,science,3,5
1011,junior,science,3,4
1012,sophomore,science,3,4
1013,sophomore,science,3,5
1014,graduate,science,3,5
1015,graduate,non-science,3,4
1016,graduate,science,3,5
1017,sophomore,non-science,3,3
1018,junior,non-science,3,5
1019,NA,NA,3,3
1020,junior,science,3,4
1021,senior,science,3,5
1022,senior,non-science,3,5
1023,junior,science,3,4
1024,senior,non-science,3,4
1025,senior,non-science,3,4
1026,senior,science,3,4
1027,junior,science,3,5
1028,graduate,non-science,3,5
1029,senior,non-science,3,5
1030,junior,non-science,3,5
1031,graduate,science,3,5
1032,graduate,science,3,4
1033,graduate,science,3,4
1034,graduate,science,3,3
1035,senior,non-science,3,5
1036,sophomore,science,3,4
1037,junior,science,3,4
1038,graduate,non-science,3,5
1039,junior,science,3,5
1040,senior,science,3,5
1041,junior,science,3,4
1042,graduate,non-science,3,4
1043,graduate,science,3,3
1044,junior,science,3,5
1045,junior,non-science,3,5
1046,graduate,non-science,3,5
1047,sophomore,non-science,3,4
1048,senior,non-science,3,5
1049,senior,science,3,4
1050,sophomore,science,3,4
1051,sophomore,non-science,3,5
1052,freshman,non-science,3,4
1053,sophomore,science,3,4
1054,sophomore,non-science,3,5
1055,sophomore,science,3,5
1056,freshman,science,3,4
1057,junior,science,3,4
1058,freshman,non-science,3,5
1059,freshman,non-science,3,5
1060,senior,science,3,4
1061,sophomore,non-science,3,4
1062,junior,science,3,4
1063,sophomore,non-science,3,5
1064,graduate,non-science,3,4
1065,graduate,non-science,3,3
1066,graduate,science,3,4
1067,graduate,science,3,2
1068,senior,science,3,5
1069,senior,science,3,5
1070,senior,science,3,5
1071,junior,non-science,3,5
1072,sophomore,non-science,3,4
1073,graduate,science,3,5
1074,graduate,science,3,5
1075,graduate,science,3,5
1076,senior,non-science,3,4
1077,junior,science,3,4
1078,freshman,science,3,4
1079,sophomore,science,3,4
1080,sophomore,non-science,3,5
1081,sophomore,science,3,4
1082,junior,non-science,3,4
1083,junior,non-science,3,4
1084,sophomore,non-science,3,4
1085,freshman,non-science,3,5
1086,sophomore,non-science,3,5
1087,sophomore,non-science,3,5
1088,junior,science,3,5
1089,junior,science,3,5
1090,sophomore,science,3,4
1091,sophomore,science,3,5
1092,senior,science,3,4
1093,senior,non-science,3,5
1094,graduate,science,3,5
1095,graduate,science,3,5
1096,graduate,science,3,5
1097,graduate,non-science,3,5
1098,sophomore,non-science,3,5
1099,junior,science,3,5
1100,junior,non-science,3,5
1101,freshman,science,3,5
1102,junior,non-science,3,4
1103,junior,non-science,3,4
1104,senior,science,3,5
1105,graduate,non-science,3,5
1106,senior,science,3,5
1107,sophomore,science,3,4
1108,senior,science,3,3
1109,senior,non-science,3,4
1110,senior,non-science,3,4
1111,sophomore,non-science,3,5
1112,sophomore,non-science,3,5
1113,sophomore,non-science,3,5
1114,senior,non-science,3,5
1115,graduate,non-science,3,5
1116,graduate,science,3,4
1117,graduate,science,3,5
1118,graduate,science,3,5
1119,senior,science,3,4
1120,junior,non-science,3,5
1121,senior,non-science,3,4
1122,junior,non-science,3,4
1123,junior,science,3,5
1124,sophomore,science,3,4
1125,junior,non-science,3,5
1126,sophomore,science,3,4
1127,junior,non-science,3,4
1128,junior,non-science,3,5
1129,senior,non-science,3,5
1130,senior,non-science,3,5
1131,senior,science,3,4
1132,junior,science,3,5
1133,junior,science,3,5
1134,graduate,non-science,3,4
1135,senior,science,3,4
1136,senior,science,3,5
1137,junior,non-science,3,4
1138,sophomore,science,3,5
1139,junior,non-science,3,4
1140,sophomore,science,3,4
1141,junior,science,3,5
1142,junior,non-science,3,4
1143,senior,science,3,5
1144,freshman,non-science,3,4
1145,sophomore,science,3,5
1146,junior,non-science,3,5
1147,graduate,non-science,3,5
1148,graduate,science,3,5
1149,graduate,science,3,5
1150,graduate,science,3,5
1151,graduate,science,3,5
1152,junior,non-science,3,4
1153,freshman,science,3,5
1154,senior,non-science,3,3
1155,junior,non-science,3,4
1156,senior,science,3,4
1157,graduate,science,3,5
1158,junior,science,3,5
1159,junior,non-science,3,5
1160,senior,science,3,5
1161,senior,science,3,5
1162,freshman,science,3,5
1163,junior,non-science,3,4
1164,sophomore,science,3,4
1165,junior,science,3,5
1166,junior,science,3,5
1167,junior,non-science,3,5
1168,senior,non-science,3,5
1169,graduate,non-science,3,5
1170,graduate,non-science,3,5
1171,freshman,science,3,4
1172,senior,science,3,5
1173,junior,science,3,5
1174,graduate,science,3,4
1175,graduate,non-science,3,5
1176,graduate,science,3,5
1177,senior,science,3,5
1178,freshman,science,3,5
1179,junior,science,3,5
1180,freshman,science,3,5
1181,sophomore,science,3,5
1182,freshman,science,3,3
1183,freshman,science,3,5
1184,sophomore,science,3,5
1185,freshman,non-science,3,4
1186,senior,science,3,4
1187,junior,science,3,4
1188,senior,non-science,3,5
1189,senior,science,3,5
1190,junior,science,3,4
1191,junior,science,3,4
1192,senior,science,3,5
1193,senior,science,3,5
1194,junior,science,3,5
1195,junior,science,3,5
1196,graduate,non-science,3,5
1197,graduate,non-science,3,3
1198,graduate,non-science,3,4
1199,graduate,science,3,5
1200,graduate,non-science,3,5
1201,graduate,non-science,3,5
1202,graduate,non-science,3,4
1203,freshman,science,3,5
1204,junior,science,3,4
1205,senior,non-science,3,4
1206,junior,science,3,4
1207,senior,science,3,5
1208,graduate,science,3,5
1209,sophomore,non-science,3,4
1210,freshman,science,3,4
1211,junior,non-science,3,4
1212,sophomore,science,3,3
1213,senior,science,3,5
1214,junior,science,3,5
1215,senior,science,3,4
1216,senior,non-science,3,3
1217,senior,non-science,3,5
1218,senior,science,3,5
1219,senior,science,3,3
1220,senior,science,3,5
1221,senior,non-science,3,5
1222,junior,science,3,5
1223,senior,science,3,5
1224,junior,science,3,5
1225,senior,science,3,4
1226,junior,non-science,3,4
1227,senior,science,3,4
1228,senior,science,3,4
1229,senior,science,3,5
1230,junior,science,3,5
1231,senior,non-science,3,5
1232,freshman,non-science,3,5
1,senior,non-science,4,5
2,senior,science,4,4
3,senior,non-science,4,5
4,senior,science,4,4
5,senior,science,4,5
6,senior,science,4,4
7,senior,science,4,5
8,senior,non-science,4,4
9,junior,science,4,5
10,junior,science,4,4
11,graduate,non-science,4,5
12,junior,non-science,4,4
13,junior,non-science,4,4
14,NA,science,4,4
15,sophomore,non-science,4,5
16,junior,non-science,4,5
17,sophomore,non-science,4,5
18,junior,science,4,5
19,freshman,non-science,4,5
20,freshman,science,4,5
21,sophomore,non-science,4,5
22,freshman,science,4,5
23,freshman,science,4,5
24,freshman,non-science,4,5
25,sophomore,science,4,4
26,freshman,science,4,5
27,freshman,science,4,4
28,freshman,non-science,4,5
29,junior,non-science,4,4
30,freshman,science,4,5
31,freshman,science,4,5
32,freshman,non-science,4,4
33,junior,non-science,4,5
34,freshman,science,4,5
35,freshman,non-science,4,5
36,junior,non-science,4,4
37,freshman,non-science,4,5
38,sophomore,non-science,4,5
39,freshman,non-science,4,2
40,freshman,science,4,5
41,senior,non-science,4,5
42,junior,science,4,5
43,senior,non-science,4,2
44,senior,science,4,5
45,senior,non-science,4,4
46,graduate,science,4,5
47,sophomore,science,4,4
48,freshman,science,4,4
49,freshman,non-science,4,3
50,freshman,non-science,4,4
51,freshman,non-science,4,3
52,senior,non-science,4,4
53,graduate,science,4,5
54,sophomore,non-science,4,3
55,sophomore,non-science,4,4
56,sophomore,non-science,4,2
57,senior,non-science,4,5
58,junior,science,4,4
59,junior,science,4,4
60,junior,science,4,4
61,sophomore,science,4,4
62,freshman,non-science,4,4
63,freshman,science,4,4
64,freshman,non-science,4,4
65,freshman,science,4,3
66,freshman,non-science,4,1
67,sophomore,science,4,4
68,sophomore,science,4,4
69,sophomore,science,4,4
70,sophomore,science,4,5
71,sophomore,non-science,4,5
72,junior,science,4,5
73,freshman,science,4,5
74,sophomore,NA,4,5
75,sophomore,science,4,5
76,sophomore,science,4,4
77,senior,science,4,5
78,freshman,non-science,4,4
79,freshman,non-science,4,5
80,sophomore,science,4,5
81,freshman,non-science,4,5
82,junior,non-science,4,4
83,junior,science,4,4
84,sophomore,non-science,4,5
85,sophomore,non-science,4,4
86,sophomore,science,4,5
87,freshman,science,4,5
88,sophomore,science,4,5
89,senior,non-science,4,4
90,sophomore,science,4,5
91,freshman,science,4,5
92,graduate,non-science,4,5
93,freshman,science,4,5
94,sophomore,non-science,4,5
95,sophomore,non-science,4,5
96,junior,science,4,5
97,junior,science,4,5
98,freshman,non-science,4,5
99,freshman,science,4,4
100,NA,science,4,4
101,freshman,non-science,4,5
102,freshman,science,4,5
103,freshman,science,4,5
104,senior,non-science,4,4
105,senior,science,4,4
106,junior,science,4,1
107,senior,science,4,4
108,junior,science,4,4
109,junior,non-science,4,5
110,junior,science,4,4
111,senior,non-science,4,5
112,senior,science,4,5
113,freshman,science,4,5
114,senior,science,4,4
115,junior,science,4,5
116,freshman,science,4,4
117,sophomore,non-science,4,3
118,senior,science,4,5
119,senior,non-science,4,3
120,senior,science,4,4
121,junior,science,4,4
122,senior,non-science,4,5
123,junior,science,4,4
124,sophomore,science,4,4
125,graduate,science,4,5
126,graduate,science,4,5
127,junior,non-science,4,5
128,senior,science,4,5
129,junior,science,4,4
130,junior,science,4,5
131,graduate,science,4,4
132,graduate,non-science,4,4
133,senior,science,4,4
134,freshman,science,4,4
135,freshman,science,4,4
136,freshman,non-science,4,4
137,freshman,non-science,4,5
138,junior,non-science,4,5
139,freshman,science,4,4
140,freshman,non-science,4,5
141,freshman,non-science,4,4
142,freshman,non-science,4,3
143,freshman,non-science,4,5
144,graduate,science,4,5
145,graduate,science,4,5
146,senior,non-science,4,4
147,senior,non-science,4,4
148,junior,non-science,4,5
149,senior,NA,4,3
150,junior,non-science,4,5
151,senior,non-science,4,5
152,senior,non-science,4,4
153,senior,non-science,4,5
154,graduate,science,4,5
155,junior,non-science,4,5
156,senior,non-science,4,4
157,senior,non-science,4,5
158,junior,non-science,4,5
159,freshman,science,4,5
160,junior,non-science,4,4
161,junior,science,4,4
162,senior,non-science,4,4
163,sophomore,non-science,4,4
164,sophomore,non-science,4,5
165,freshman,science,4,4
166,junior,non-science,4,5
167,sophomore,non-science,4,4
168,graduate,non-science,4,4
169,freshman,non-science,4,5
170,freshman,non-science,4,4
171,junior,science,4,5
172,freshman,science,4,4
173,freshman,science,4,5
174,freshman,science,4,5
175,junior,science,4,5
176,junior,science,4,4
177,senior,science,4,5
178,senior,science,4,4
179,junior,science,4,4
180,junior,non-science,4,2
181,sophomore,science,4,4
182,junior,non-science,4,5
183,senior,non-science,4,4
184,junior,science,4,4
185,junior,non-science,4,4
186,junior,science,4,4
187,senior,science,4,4
188,junior,non-science,4,5
189,senior,science,4,4
190,sophomore,non-science,4,4
191,junior,non-science,4,5
192,junior,non-science,4,4
193,junior,science,4,5
194,senior,science,4,4
195,senior,science,4,4
196,senior,non-science,4,4
197,junior,science,4,4
198,senior,non-science,4,5
199,junior,science,4,5
200,senior,non-science,4,4
201,senior,non-science,4,4
202,senior,non-science,4,4
203,senior,non-science,4,4
204,senior,science,4,5
205,sophomore,non-science,4,5
206,senior,non-science,4,4
207,senior,non-science,4,5
208,senior,non-science,4,5
209,senior,science,4,5
210,senior,non-science,4,5
211,senior,non-science,4,5
212,junior,science,4,3
213,senior,science,4,5
214,senior,non-science,4,4
215,senior,non-science,4,4
216,senior,non-science,4,4
217,senior,non-science,4,5
218,senior,science,4,4
219,senior,non-science,4,4
220,senior,science,4,5
221,freshman,science,4,4
222,freshman,non-science,4,3
223,freshman,science,4,4
224,freshman,non-science,4,3
225,junior,non-science,4,4
226,sophomore,science,4,4
227,graduate,science,4,5
228,senior,non-science,4,5
229,senior,non-science,4,5
230,senior,science,4,5
231,senior,non-science,4,4
232,junior,science,4,5
233,graduate,non-science,4,5
234,graduate,science,4,4
235,senior,non-science,4,5
236,junior,non-science,4,4
237,junior,non-science,4,4
238,senior,non-science,4,5
239,senior,science,4,5
240,junior,non-science,4,5
241,senior,science,4,4
242,junior,non-science,4,5
243,senior,non-science,4,5
244,junior,non-science,4,5
245,freshman,science,4,5
246,senior,science,4,5
247,junior,science,4,4
248,junior,non-science,4,3
249,sophomore,non-science,4,5
250,junior,science,4,1
251,junior,non-science,4,4
252,freshman,non-science,4,3
253,freshman,non-science,4,5
254,junior,science,4,4
255,junior,science,4,3
256,junior,science,4,4
257,freshman,non-science,4,4
258,sophomore,science,4,4
259,senior,non-science,4,5
260,junior,science,4,3
261,sophomore,science,4,5
262,junior,non-science,4,4
263,junior,non-science,4,4
264,freshman,non-science,4,1
265,freshman,science,4,4
266,junior,science,4,3
267,freshman,non-science,4,4
268,sophomore,science,4,2
269,sophomore,non-science,4,4
270,sophomore,non-science,4,2
271,freshman,science,4,5
272,sophomore,non-science,4,4
273,senior,science,4,4
274,junior,non-science,4,5
275,sophomore,science,4,2
276,freshman,science,4,4
277,sophomore,non-science,4,5
278,freshman,non-science,4,4
279,graduate,non-science,4,4
280,freshman,science,4,2
281,junior,science,4,5
282,freshman,science,4,5
283,sophomore,science,4,4
284,sophomore,non-science,4,1
285,freshman,science,4,2
286,junior,science,4,3
287,sophomore,science,4,5
288,freshman,non-science,4,5
289,freshman,non-science,4,5
290,freshman,non-science,4,4
291,freshman,science,4,4
292,sophomore,non-science,4,4
293,freshman,non-science,4,4
294,senior,non-science,4,4
295,graduate,non-science,4,4
296,NA,non-science,4,5
297,senior,science,4,4
298,senior,science,4,4
299,junior,non-science,4,4
300,senior,non-science,4,5
301,senior,science,4,5
302,senior,non-science,4,5
303,sophomore,science,4,4
304,freshman,science,4,4
305,freshman,science,4,1
306,junior,non-science,4,1
307,freshman,non-science,4,3
308,freshman,science,4,3
309,freshman,science,4,4
310,senior,non-science,4,2
311,freshman,non-science,4,3
312,sophomore,non-science,4,4
313,freshman,non-science,4,4
314,junior,non-science,4,5
315,sophomore,non-science,4,5
316,freshman,science,4,4
317,freshman,non-science,4,5
318,junior,non-science,4,5
319,freshman,non-science,4,4
320,freshman,non-science,4,4
321,freshman,non-science,4,4
322,freshman,science,4,4
323,freshman,non-science,4,4
324,freshman,science,4,3
325,freshman,non-science,4,4
326,freshman,science,4,5
327,freshman,science,4,4
328,freshman,non-science,4,5
329,sophomore,non-science,4,4
330,freshman,science,4,5
331,freshman,science,4,4
332,sophomore,non-science,4,4
333,freshman,non-science,4,4
334,freshman,science,4,5
335,sophomore,science,4,4
336,freshman,science,4,4
337,sophomore,science,4,5
338,freshman,non-science,4,4
339,freshman,science,4,4
340,freshman,science,4,4
341,sophomore,science,4,5
342,freshman,non-science,4,5
343,freshman,science,4,5
344,sophomore,non-science,4,5
345,freshman,science,4,4
346,freshman,science,4,5
347,freshman,science,4,4
348,freshman,science,4,2
349,sophomore,science,4,4
350,freshman,non-science,4,4
351,freshman,non-science,4,5
352,junior,non-science,4,5
353,freshman,science,4,4
354,freshman,science,4,5
355,freshman,science,4,5
356,sophomore,non-science,4,4
357,sophomore,science,4,5
358,junior,science,4,5
359,junior,science,4,5
360,junior,non-science,4,5
361,sophomore,science,4,5
362,sophomore,non-science,4,1
363,freshman,science,4,5
364,junior,science,4,5
365,junior,non-science,4,5
366,senior,non-science,4,5
367,sophomore,non-science,4,4
368,junior,non-science,4,4
369,junior,science,4,4
370,senior,science,4,4
371,junior,science,4,4
372,graduate,non-science,4,4
373,sophomore,science,4,4
374,junior,science,4,5
375,sophomore,non-science,4,4
376,sophomore,science,4,5
377,freshman,non-science,4,2
378,sophomore,non-science,4,5
379,sophomore,science,4,5
380,freshman,non-science,4,5
381,freshman,science,4,4
382,freshman,non-science,4,3
383,sophomore,non-science,4,5
384,sophomore,non-science,4,5
385,sophomore,non-science,4,5
386,junior,non-science,4,5
387,graduate,non-science,4,5
388,sophomore,science,4,4
389,senior,non-science,4,4
390,sophomore,non-science,4,4
391,senior,science,4,5
392,junior,science,4,5
393,junior,science,4,5
394,senior,non-science,4,4
395,junior,science,4,4
396,junior,science,4,5
397,junior,non-science,4,5
398,freshman,science,4,5
399,sophomore,non-science,4,3
400,senior,science,4,4
401,freshman,science,4,4
402,graduate,science,4,5
403,senior,science,4,4
404,senior,science,4,4
405,senior,science,4,5
406,senior,science,4,5
407,senior,science,4,5
408,graduate,non-science,4,5
409,senior,non-science,4,4
410,senior,science,4,5
411,graduate,non-science,4,5
412,graduate,science,4,5
413,graduate,science,4,5
414,junior,science,4,5
415,sophomore,science,4,4
416,freshman,science,4,2
417,sophomore,non-science,4,4
418,freshman,science,4,4
419,senior,science,4,5
420,sophomore,science,4,3
421,senior,science,4,4
422,freshman,science,4,4
423,graduate,non-science,4,5
424,freshman,science,4,5
425,sophomore,non-science,4,4
426,freshman,science,4,5
427,junior,science,4,4
428,junior,science,4,3
429,junior,science,4,5
430,junior,non-science,4,4
431,freshman,science,4,5
432,freshman,science,4,5
433,junior,science,4,4
434,junior,science,4,5
435,junior,science,4,5
436,freshman,non-science,4,4
437,sophomore,science,4,4
438,junior,non-science,4,5
439,freshman,science,4,5
440,freshman,non-science,4,5
441,freshman,non-science,4,4
442,junior,science,4,5
443,junior,non-science,4,5
444,junior,non-science,4,3
445,freshman,non-science,4,4
446,junior,science,4,5
447,senior,science,4,5
448,junior,non-science,4,4
449,junior,non-science,4,5
450,senior,non-science,4,5
451,junior,science,4,4
452,graduate,science,4,4
453,junior,non-science,4,4
454,senior,non-science,4,5
455,junior,science,4,4
456,sophomore,science,4,5
457,junior,non-science,4,4
458,junior,science,4,5
459,senior,science,4,4
460,junior,non-science,4,5
461,junior,science,4,4
462,junior,non-science,4,4
463,sophomore,science,4,4
464,sophomore,non-science,4,4
465,senior,non-science,4,4
466,senior,non-science,4,5
467,junior,science,4,4
468,sophomore,science,4,5
469,senior,science,4,5
470,junior,science,4,4
471,junior,science,4,4
472,sophomore,science,4,4
473,junior,science,4,4
474,junior,science,4,5
475,senior,non-science,4,5
476,graduate,science,4,5
477,graduate,science,4,4
478,graduate,science,4,2
479,graduate,science,4,4
480,graduate,science,4,2
481,graduate,science,4,4
482,graduate,science,4,5
483,graduate,science,4,3
484,graduate,science,4,3
485,graduate,science,4,5
486,junior,science,4,4
487,junior,science,4,4
488,junior,science,4,4
489,junior,science,4,3
490,junior,science,4,4
491,junior,science,4,4
492,junior,science,4,5
493,freshman,science,4,4
494,sophomore,science,4,5
495,senior,non-science,4,5
496,senior,non-science,4,4
497,junior,non-science,4,4
498,junior,non-science,4,5
499,senior,science,4,3
500,junior,science,4,4
501,junior,non-science,4,4
502,senior,non-science,4,5
503,senior,science,4,5
504,senior,science,4,5
505,senior,science,4,4
506,senior,non-science,4,5
507,senior,science,4,5
508,sophomore,non-science,4,4
509,junior,non-science,4,4
510,sophomore,non-science,4,5
511,junior,non-science,4,4
512,sophomore,science,4,4
513,junior,non-science,4,5
514,sophomore,non-science,4,4
515,junior,non-science,4,5
516,sophomore,non-science,4,5
517,sophomore,science,4,4
518,sophomore,non-science,4,5
519,junior,science,4,5
520,sophomore,non-science,4,4
521,senior,non-science,4,4
522,sophomore,science,4,3
523,sophomore,science,4,5
524,junior,science,4,5
525,sophomore,science,4,5
526,sophomore,non-science,4,5
527,freshman,science,4,4
528,sophomore,non-science,4,5
529,sophomore,non-science,4,4
530,sophomore,science,4,4
531,sophomore,science,4,5
532,sophomore,science,4,5
533,junior,non-science,4,4
534,senior,non-science,4,4
535,junior,science,4,4
536,sophomore,non-science,4,5
537,sophomore,non-science,4,5
538,junior,non-science,4,5
539,sophomore,non-science,4,5
540,junior,non-science,4,5
541,sophomore,science,4,4
542,sophomore,non-science,4,5
543,sophomore,science,4,3
544,senior,non-science,4,5
545,sophomore,science,4,4
546,sophomore,science,4,5
547,sophomore,science,4,5
548,senior,science,4,4
549,sophomore,non-science,4,5
550,junior,science,4,5
551,junior,non-science,4,5
552,sophomore,non-science,4,5
553,sophomore,non-science,4,5
554,junior,non-science,4,4
555,sophomore,science,4,5
556,sophomore,science,4,4
557,sophomore,science,4,5
558,sophomore,science,4,5
559,sophomore,science,4,5
560,sophomore,science,4,5
561,senior,science,4,4
562,junior,science,4,3
563,senior,science,4,2
564,senior,science,4,4
565,graduate,science,4,5
566,graduate,science,4,4
567,graduate,non-science,4,4
568,graduate,science,4,3
569,graduate,science,4,5
570,graduate,non-science,4,5
571,graduate,non-science,4,4
572,junior,science,4,2
573,senior,science,4,2
574,junior,science,4,4
575,junior,science,4,5
576,senior,science,4,5
577,junior,non-science,4,5
578,junior,science,4,5
579,sophomore,science,4,5
580,junior,non-science,4,4
581,senior,non-science,4,2
582,junior,non-science,4,5
583,sophomore,science,4,5
584,senior,science,4,5
585,junior,science,4,3
586,junior,science,4,4
587,sophomore,science,4,4
588,junior,science,4,2
589,senior,science,4,4
590,junior,science,4,5
591,graduate,non-science,4,4
592,graduate,science,4,5
593,senior,science,4,4
594,junior,non-science,4,4
595,graduate,science,4,5
596,graduate,science,4,4
597,graduate,science,4,4
598,senior,science,4,2
599,senior,non-science,4,5
600,senior,science,4,3
601,junior,science,4,4
602,senior,non-science,4,4
603,senior,science,4,5
604,senior,science,4,5
605,senior,non-science,4,2
606,senior,non-science,4,3
607,senior,non-science,4,4
608,sophomore,non-science,4,4
609,senior,non-science,4,2
610,junior,non-science,4,3
611,senior,non-science,4,4
612,senior,non-science,4,4
613,senior,non-science,4,3
614,junior,non-science,4,4
615,sophomore,non-science,4,3
616,sophomore,science,4,4
617,senior,non-science,4,3
618,graduate,non-science,4,4
619,graduate,non-science,4,4
620,junior,science,4,5
621,junior,science,4,3
622,senior,science,4,5
623,senior,non-science,4,3
624,junior,non-science,4,2
625,senior,non-science,4,5
626,senior,science,4,5
627,senior,science,4,5
628,junior,non-science,4,4
629,freshman,science,4,4
630,senior,non-science,4,4
631,junior,non-science,4,4
632,senior,science,4,4
633,senior,science,4,5
634,junior,science,4,5
635,senior,science,4,5
636,sophomore,non-science,4,4
637,sophomore,science,4,4
638,sophomore,non-science,4,4
639,sophomore,non-science,4,4
640,senior,non-science,4,4
641,sophomore,non-science,4,3
642,junior,non-science,4,4
643,sophomore,non-science,4,4
644,junior,science,4,5
645,sophomore,non-science,4,4
646,sophomore,science,4,5
647,freshman,science,4,5
648,freshman,science,4,5
649,sophomore,science,4,3
650,sophomore,science,4,4
651,sophomore,science,4,5
652,senior,science,4,5
653,sophomore,science,4,5
654,sophomore,science,4,5
655,sophomore,science,4,4
656,senior,non-science,4,4
657,freshman,science,4,5
658,sophomore,science,4,5
659,senior,non-science,4,4
660,sophomore,science,4,3
661,senior,science,4,4
662,sophomore,science,4,5
663,sophomore,science,4,5
664,freshman,non-science,4,4
665,senior,science,4,5
666,freshman,science,4,4
667,senior,non-science,4,4
668,junior,non-science,4,5
669,senior,science,4,5
670,junior,science,4,5
671,senior,science,4,5
672,junior,science,4,5
673,sophomore,non-science,4,5
674,junior,science,4,4
675,junior,non-science,4,4
676,senior,non-science,4,4
677,junior,non-science,4,5
678,senior,science,4,4
679,junior,non-science,4,5
680,senior,non-science,4,5
681,sophomore,science,4,5
682,junior,science,4,5
683,graduate,science,4,4
684,senior,science,4,5
685,junior,non-science,4,4
686,senior,non-science,4,4
687,sophomore,science,4,4
